N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
573586,31/10/2021 14:48,14704,United Kingdom,1,15
556271,09/06/2021 19:40,17483,United Kingdom,50,155.1
556495,12/06/2021 15:14,18069,United Kingdom,179,304.31
562042,02/08/2021 10:19,13075,United Kingdom,485,919.61
543043,02/02/2021 17:15,17848,United Kingdom,13,44.35
542535,28/01/2021 13:37,12735,France,105,459.8
552676,10/05/2021 15:07,,United Kingdom,106,864.26
555323,02/06/2021 11:02,,United Kingdom,29,204.09
545327,01/03/2021 15:16,13166,United Kingdom,216,417.2
541001,13/01/2021 10:28,16500,United Kingdom,1,165
575203,09/11/2021 10:14,13018,United Kingdom,24,42.96
547079,20/03/2021 15:02,15408,United Kingdom,106,267.18
554557,25/05/2021 10:12,15804,United Kingdom,314,525.36
543586,10/02/2021 11:16,15809,United Kingdom,112,198.8
557846,23/06/2021 10:44,17365,United Kingdom,554,473.82
541511,18/01/2021 16:45,17576,United Kingdom,54,128.82
575483,09/11/2021 16:43,16996,United Kingdom,154,415.18
558113,27/06/2021 08:48,14911,EIRE,314,616.17
537030,03/12/2020 16:44,16455,United Kingdom,142,246.3
562158,03/08/2021 11:45,15039,United Kingdom,219,536.58
578281,23/11/2021 13:53,14099,United Kingdom,74,213.8
581190,07/12/2021 16:55,,United Kingdom,145,0
571566,18/10/2021 10:19,13594,United Kingdom,359,396.97
572833,26/10/2021 11:41,12748,United Kingdom,15,30.82
580490,04/12/2021 12:48,15773,United Kingdom,311,635.68
573917,01/11/2021 17:08,18135,United Kingdom,48,147
573482,31/10/2021 11:20,,United Kingdom,145,0
561655,28/07/2021 16:00,18102,United Kingdom,1828,6591.6
547511,23/03/2021 13:44,17411,United Kingdom,126,285.58
540844,11/01/2021 16:24,12971,United Kingdom,38,71.5
546544,14/03/2021 15:41,16570,United Kingdom,232,454.08
540647,10/01/2021 14:57,17406,United Kingdom,515,1248.32
563955,22/08/2021 11:00,16652,United Kingdom,30,82.98
577748,21/11/2021 14:24,15159,United Kingdom,828,1437.5
569480,04/10/2021 12:42,13408,United Kingdom,4,23.8
555472,03/06/2021 11:46,16701,United Kingdom,381,303.12
538661,13/12/2020 15:42,15194,United Kingdom,119,309.05
577747,21/11/2021 14:21,17450,United Kingdom,1182,5490.24
575391,09/11/2021 15:36,14354,United Kingdom,90,87.78
536808,02/12/2020 16:46,17659,United Kingdom,64,247.8
542396,27/01/2021 15:12,,United Kingdom,145,0
575493,10/11/2021 08:39,18210,United Kingdom,271,321.37
556264,09/06/2021 18:42,16107,United Kingdom,94,532.9
539995,04/01/2021 10:12,,United Kingdom,145,0
559401,08/07/2021 10:49,15039,United Kingdom,95,185.81
574035,02/11/2021 12:45,14606,United Kingdom,60,113.01
573407,30/10/2021 15:58,18067,United Kingdom,189,396.33
573752,01/11/2021 09:34,,United Kingdom,145,0
542353,27/01/2021 12:19,16700,United Kingdom,463,508.36
547196,21/03/2021 12:44,12637,France,5,4.63
545300,01/03/2021 12:24,15092,United Kingdom,116,323.16
545896,07/03/2021 17:19,15869,United Kingdom,118,61.59
561652,28/07/2021 15:50,,United Kingdom,2,0
568411,27/09/2021 10:52,,United Kingdom,426,2886.66
557315,19/06/2021 16:02,15535,United Kingdom,38,125.01
569319,03/10/2021 12:17,14290,United Kingdom,448,728.5
552491,09/05/2021 16:01,17033,United Kingdom,66,300.3
566395,12/09/2021 12:48,14952,United Kingdom,164,683.8
556915,15/06/2021 13:35,15036,United Kingdom,86,192.54
565870,07/09/2021 15:10,16828,United Kingdom,1,15
551860,04/05/2021 15:41,15508,United Kingdom,32,110.64
569263,03/10/2021 11:37,18102,United Kingdom,1702,4849.1
547872,27/03/2021 14:34,16777,United Kingdom,50,177.25
577060,17/11/2021 14:36,14397,United Kingdom,92,131.8
542277,27/01/2021 10:30,14440,United Kingdom,191,529.01
543117,03/02/2021 13:30,12464,Belgium,21,213.9
537246,06/12/2020 10:27,12808,Portugal,53,129.4
579442,29/11/2021 13:37,15152,United Kingdom,88,262.8
548728,04/04/2021 09:55,13198,United Kingdom,835,903.01
565202,01/09/2021 16:44,14482,United Kingdom,123,227.85
562015,01/08/2021 14:06,17615,United Kingdom,30,57.3
546388,11/03/2021 13:42,,United Kingdom,548,2472.63
549329,08/04/2021 10:49,,United Kingdom,145,0
552867,12/05/2021 08:36,15513,United Kingdom,292,1105
564480,25/08/2021 13:24,17656,United Kingdom,240,318.92
540383,06/01/2021 17:47,16422,United Kingdom,203,406.77
550052,14/04/2021 12:00,17068,United Kingdom,198,422.55
536381,01/12/2020 09:41,15311,United Kingdom,198,449.98
557964,24/06/2021 09:27,15498,United Kingdom,165,272.26
549164,06/04/2021 17:20,,United Kingdom,145,0
570482,10/10/2021 17:00,17459,United Kingdom,227,300.39
545463,03/03/2021 08:36,13784,United Kingdom,57,96.75
569491,04/10/2021 13:25,14056,United Kingdom,240,528.68
567381,20/09/2021 10:12,17450,United Kingdom,6760,22104.8
569212,02/10/2021 12:05,15164,United Kingdom,217,474.87
549906,12/04/2021 16:28,14998,United Kingdom,105,183.64
569897,06/10/2021 16:01,17813,United Kingdom,595,1044.09
542694,31/01/2021 12:37,12908,United Kingdom,600,318
551817,04/05/2021 11:50,17974,United Kingdom,87,172.77
569241,03/10/2021 09:30,14488,United Kingdom,799,1064.28
545414,02/03/2021 12:43,12980,United Kingdom,24,838.8
553039,13/05/2021 08:21,16422,United Kingdom,409,600.63
572229,21/10/2021 14:23,14329,United Kingdom,574,1161.36
536500,01/12/2020 12:35,17377,United Kingdom,102,223.9
568551,27/09/2021 14:58,14883,United Kingdom,250,184.21
553151,13/05/2021 14:53,13089,United Kingdom,416,692.96
578155,23/11/2021 11:32,12748,United Kingdom,73,176.94
541008,13/01/2021 10:48,17848,United Kingdom,68,72.26
574951,08/11/2021 09:44,15763,United Kingdom,84,564.43
563707,18/08/2021 14:53,16626,United Kingdom,50,137.3
541678,20/01/2021 14:13,17771,United Kingdom,110,115.8
542881,01/02/2021 12:54,14587,United Kingdom,58,150.2
580879,06/12/2021 12:18,17346,United Kingdom,66,137.09
579962,01/12/2021 11:12,14243,United Kingdom,66,107.42
561037,24/07/2021 11:55,12472,Germany,472,612.1
547664,24/03/2021 13:16,13069,United Kingdom,398,273.98
544922,24/02/2021 16:46,15847,United Kingdom,348,180.68
541756,21/01/2021 11:42,12664,Finland,164,661.58
578531,24/11/2021 14:40,17364,United Kingdom,205,250.26
537896,09/12/2020 10:33,18071,United Kingdom,157,258.95
549949,13/04/2021 12:57,13208,United Kingdom,148,205.28
577812,22/11/2021 08:56,16956,United Kingdom,114,308.74
538106,09/12/2020 15:20,17950,United Kingdom,57,72.82
557297,19/06/2021 13:54,12421,Spain,145,239.35
550360,18/04/2021 10:55,14978,United Kingdom,84,394.83
547843,27/03/2021 11:22,18273,United Kingdom,20,51
551660,03/05/2021 12:16,15271,United Kingdom,54,106.66
562418,04/08/2021 16:34,16572,United Kingdom,176,367.32
580820,06/12/2021 11:32,13685,United Kingdom,2,3.2
554678,25/05/2021 16:03,,United Kingdom,145,0
568990,29/09/2021 16:42,15933,United Kingdom,271,316.46
577024,17/11/2021 12:47,14704,United Kingdom,107,159.65
564739,28/08/2021 14:28,16931,United Kingdom,81,174.83
551057,26/04/2021 11:59,16942,United Kingdom,138,285.04
571032,13/10/2021 12:38,13827,United Kingdom,46,111.29
543919,14/02/2021 14:03,13157,United Kingdom,190,197.82
571506,17/10/2021 15:22,15355,United Kingdom,21,126.25
570860,12/10/2021 15:25,,United Kingdom,44,0
570679,11/10/2021 15:26,17769,United Kingdom,132,376.9
578211,23/11/2021 11:47,12748,United Kingdom,343,319.71
558875,04/07/2021 13:35,13301,United Kingdom,81,153.13
548796,04/04/2021 12:42,15752,United Kingdom,340,403.78
572756,25/10/2021 17:32,15482,United Kingdom,384,360
561109,25/07/2021 11:43,15218,United Kingdom,212,298.2
546365,11/03/2021 11:35,12520,Germany,618,987.42
551292,27/04/2021 14:27,14298,United Kingdom,362,431.74
580173,02/12/2021 11:43,18282,United Kingdom,28,77.84
554035,20/05/2021 14:07,16187,United Kingdom,26,63.9
559360,07/07/2021 19:54,14657,United Kingdom,68,114.54
577361,18/11/2021 16:13,13012,United Kingdom,4,15
543382,07/02/2021 16:21,14030,United Kingdom,225,307.23
553935,20/05/2021 10:32,15856,United Kingdom,615,772.57
556579,13/06/2021 14:16,15069,United Kingdom,520,1109.53
544410,18/02/2021 13:54,,United Kingdom,145,0
552549,10/05/2021 10:39,15674,United Kingdom,1,334.71
563468,16/08/2021 14:55,16168,United Kingdom,16,65.2
543267,04/02/2021 17:24,,United Kingdom,3,0
565218,01/09/2021 17:45,12739,United Arab Emirates,485,975.54
565289,02/09/2021 11:43,14911,EIRE,163,749.13
554371,24/05/2021 10:42,17659,United Kingdom,451,595.29
560779,21/07/2021 09:30,,United Kingdom,129,895.16
548326,30/03/2021 13:02,15424,United Kingdom,168,189.84
543800,13/02/2021 11:36,17282,United Kingdom,617,741.85
576539,15/11/2021 12:43,13058,United Kingdom,26,133.7
560732,20/07/2021 14:55,14056,United Kingdom,196,341.03
569641,05/10/2021 12:27,12841,United Kingdom,119,196.65
547931,28/03/2021 14:01,12594,Italy,1,28
548359,30/03/2021 15:31,14828,United Kingdom,696,493.92
547062,20/03/2021 13:28,16728,United Kingdom,160,224.49
561480,27/07/2021 13:32,,United Kingdom,145,0
552233,06/05/2021 15:54,17068,United Kingdom,25,112.05
541615,20/01/2021 10:43,16395,United Kingdom,132,149.42
558620,30/06/2021 16:39,15584,United Kingdom,49,154.65
580975,06/12/2021 15:28,12989,United Kingdom,24,61.2
551470,28/04/2021 16:39,16782,United Kingdom,44,112.96
561396,27/07/2021 10:40,13458,United Kingdom,512,794.58
537955,09/12/2020 11:28,16782,United Kingdom,89,371.7
580356,02/12/2021 16:06,18109,United Kingdom,2,15
563011,11/08/2021 12:00,16283,United Kingdom,46,109.98
554816,26/05/2021 14:01,17550,United Kingdom,22,100.44
575188,09/11/2021 09:07,16759,United Kingdom,120,310.9
574685,06/11/2021 12:59,17581,United Kingdom,86,174.9
546653,15/03/2021 14:18,,United Kingdom,77,549.52
554524,24/05/2021 17:18,14738,United Kingdom,12,17.4
547358,22/03/2021 12:25,15998,United Kingdom,643,918.83
540181,05/01/2021 13:09,13199,United Kingdom,216,199.44
568954,29/09/2021 15:32,13576,United Kingdom,176,502.44
580294,02/12/2021 13:46,17364,United Kingdom,137,271.99
578296,23/11/2021 14:51,16653,United Kingdom,24,94.8
563425,16/08/2021 11:37,15140,United Kingdom,343,566.76
568685,28/09/2021 14:21,16394,United Kingdom,612,308.76
565437,04/09/2021 13:48,17050,United Kingdom,261,568.25
579534,30/11/2021 09:33,13784,United Kingdom,36,38.16
549979,13/04/2021 15:06,17511,United Kingdom,20,31
562039,02/08/2021 09:55,12593,France,52,85.8
575889,11/11/2021 14:09,16433,United Kingdom,106,184.26
556253,09/06/2021 16:55,17652,United Kingdom,30,185.8
563201,14/08/2021 10:52,13838,United Kingdom,33,93.16
569910,06/10/2021 16:47,17139,United Kingdom,570,1077.75
544911,24/02/2021 15:01,16838,United Kingdom,93,392.12
561857,29/07/2021 16:24,13004,United Kingdom,246,308.44
550815,20/04/2021 16:42,,United Kingdom,8,0
563840,19/08/2021 13:33,14712,United Kingdom,102,115.72
570488,10/10/2021 17:12,14096,United Kingdom,779,3380.86
556780,14/06/2021 12:46,14524,United Kingdom,107,275.14
574838,07/11/2021 11:37,12484,Spain,5,140
536861,03/12/2020 10:44,12427,Germany,79,303.5
581467,08/12/2021 19:24,13077,United Kingdom,256,151.83
559883,13/07/2021 11:34,14397,United Kingdom,82,56.18
570875,12/10/2021 17:00,12667,Finland,395,620.13
540859,12/01/2021 10:58,17965,United Kingdom,181,438.67
562210,03/08/2021 13:10,13486,United Kingdom,389,617.45
546673,15/03/2021 16:11,,United Kingdom,48,0
563836,19/08/2021 12:56,15938,United Kingdom,48,69.28
538533,13/12/2020 10:31,14796,United Kingdom,238,357.61
556266,09/06/2021 19:26,13900,United Kingdom,1,8.5
560282,18/07/2021 08:21,14758,United Kingdom,100,277.12
536942,03/12/2020 12:08,,United Kingdom,15,0
536609,02/12/2020 09:41,17850,United Kingdom,88,244.46
572277,23/10/2021 10:38,16768,United Kingdom,108,191.6
578306,23/11/2021 15:46,17410,United Kingdom,150,236.34
571044,13/10/2021 13:24,14421,United Kingdom,171,357.93
561664,28/07/2021 16:53,15189,United Kingdom,264,569.04
545466,03/03/2021 09:26,18102,United Kingdom,200,1396
546142,09/03/2021 16:37,,United Kingdom,145,0
576410,15/11/2021 11:20,,United Kingdom,145,0
577491,20/11/2021 12:12,14595,United Kingdom,49,125.99
578140,23/11/2021 10:58,14646,Netherlands,5760,7952.68
570638,11/10/2021 12:36,17888,United Kingdom,185,250.9
549847,12/04/2021 14:43,15358,United Kingdom,505,362.26
570503,11/10/2021 09:26,17965,United Kingdom,65,48.46
578809,25/11/2021 13:23,13048,United Kingdom,281,460.86
553735,19/05/2021 08:32,14735,United Kingdom,20,36
567854,22/09/2021 13:37,14038,United Kingdom,264,473.96
568301,26/09/2021 12:45,16383,United Kingdom,177,358.9
566602,13/09/2021 16:05,,United Kingdom,393,1433.66
543199,04/02/2021 12:40,13102,United Kingdom,118,195.06
568706,28/09/2021 15:32,14911,EIRE,59,329.75
559708,12/07/2021 10:05,13549,United Kingdom,57,116.55
566926,15/09/2021 15:20,17402,United Kingdom,48,115.2
546002,08/03/2021 15:06,,United Kingdom,1,2.55
578010,22/11/2021 12:50,15971,United Kingdom,100,204
537301,06/12/2020 11:38,15860,United Kingdom,72,102.66
578817,25/11/2021 13:45,16764,United Kingdom,128,275.62
541851,23/01/2021 14:20,17841,United Kingdom,52,105.34
559152,06/07/2021 15:02,14214,United Kingdom,53,76.95
571674,18/10/2021 13:22,,United Kingdom,100,0
549456,08/04/2021 14:19,,United Kingdom,145,0
556885,15/06/2021 12:32,18073,United Kingdom,6,17.7
563853,19/08/2021 15:22,12560,Germany,8,144
567168,18/09/2021 12:24,14878,United Kingdom,67,110.69
545011,25/02/2021 13:05,13666,United Kingdom,13,43.65
540701,11/01/2021 09:48,15640,United Kingdom,348,602.44
575332,09/11/2021 13:53,13209,United Kingdom,48,85.92
573325,30/10/2021 10:58,15370,United Kingdom,28,313.8
537618,07/12/2020 13:50,15061,United Kingdom,956,2022.16
539740,21/12/2020 15:20,,United Kingdom,136,1041.32
556684,14/06/2021 09:57,12901,United Kingdom,12,83.4
557676,22/06/2021 10:28,15804,United Kingdom,314,600.03
549910,12/04/2021 17:12,16697,United Kingdom,27,112.75
561490,27/07/2021 13:54,,United Kingdom,3,0
567897,22/09/2021 16:07,12364,Belgium,181,79.8
537780,08/12/2020 12:45,17324,United Kingdom,51,127.05
543826,14/02/2021 09:41,,United Kingdom,325,1434.66
555093,31/05/2021 13:15,12720,Germany,32,74.96
547923,28/03/2021 13:35,14344,United Kingdom,23,82.55
542549,28/01/2021 14:45,15696,United Kingdom,4,19.8
573928,02/11/2021 10:07,16839,United Kingdom,365,599.25
556910,15/06/2021 13:25,12748,United Kingdom,859,873.87
580026,01/12/2021 11:59,17381,United Kingdom,360,308.16
558447,29/06/2021 13:40,15311,United Kingdom,480,856.32
549428,08/04/2021 12:01,15815,United Kingdom,192,453
536639,02/12/2020 11:45,15111,United Kingdom,106,288.5
544423,18/02/2021 15:23,12553,France,15,6.3
536977,03/12/2020 14:18,17954,United Kingdom,60,108.78
572121,20/10/2021 19:51,17092,United Kingdom,524,788.11
570245,09/10/2021 16:11,14415,United Kingdom,141,281.11
544673,22/02/2021 15:46,13421,United Kingdom,495,825.04
577263,18/11/2021 12:31,,United Kingdom,66,0
561086,25/07/2021 09:32,,United Kingdom,145,0
558741,01/07/2021 15:52,,United Kingdom,145,0
548662,01/04/2021 14:31,,United Kingdom,145,0
539951,23/12/2020 11:54,,United Kingdom,7,33.15
551323,27/04/2021 15:31,,United Kingdom,145,0
543653,11/02/2021 10:26,14796,United Kingdom,188,354.11
549559,10/04/2021 13:25,12447,Belgium,190,476.49
549238,07/04/2021 11:30,14667,United Kingdom,205,388.77
564479,25/08/2021 13:12,12682,France,206,470.4
552968,12/05/2021 13:33,16184,United Kingdom,26,148.22
537655,07/12/2020 16:20,15081,United Kingdom,57,111.15
551851,04/05/2021 14:43,17511,United Kingdom,200,997.5
570088,07/10/2021 11:32,16764,United Kingdom,95,237.86
567933,22/09/2021 17:49,,United Kingdom,145,0
542137,25/01/2021 17:10,,United Kingdom,14,20.1
542102,25/01/2021 13:26,12744,Singapore,1091,2053.07
547059,20/03/2021 12:50,14693,United Kingdom,34,172.9
547566,24/03/2021 09:42,12811,Portugal,1,27
544042,15/02/2021 11:52,14527,United Kingdom,29,91.2
547820,25/03/2021 14:46,13743,United Kingdom,156,141.72
542580,28/01/2021 14:58,,United Kingdom,145,0
574098,03/11/2021 10:03,16337,United Kingdom,87,151.05
577829,22/11/2021 09:55,,United Kingdom,1,0
561501,27/07/2021 14:13,,United Kingdom,145,0
562843,09/08/2021 17:37,,United Kingdom,436,1718.73
569659,05/10/2021 13:04,14099,United Kingdom,218,363.18
567213,19/09/2021 11:04,14684,United Kingdom,84,129.33
548714,03/04/2021 15:07,17337,United Kingdom,264,467.3
550723,20/04/2021 11:19,17454,United Kingdom,57,115.43
571028,13/10/2021 12:21,16770,United Kingdom,93,113.62
570843,12/10/2021 14:22,17293,United Kingdom,159,236.31
546164,10/03/2021 10:04,15939,United Kingdom,165,547.35
567145,16/09/2021 15:09,12921,United Kingdom,354,549.46
573019,27/10/2021 12:33,15145,United Kingdom,190,312.34
576651,16/11/2021 10:37,14626,United Kingdom,209,609.07
557218,17/06/2021 12:31,17426,United Kingdom,36,98.16
563438,16/08/2021 12:59,13743,United Kingdom,168,166.32
569367,03/10/2021 15:28,13994,United Kingdom,378,808.11
556462,12/06/2021 10:46,14450,United Kingdom,89,213.8
562604,08/08/2021 10:51,17611,United Kingdom,270,301.6
578666,24/11/2021 17:06,17727,United Kingdom,645,1060.25
566079,09/09/2021 09:52,17593,United Kingdom,782,985.62
553738,19/05/2021 08:55,17469,United Kingdom,130,305.36
552228,06/05/2021 15:29,,United Kingdom,145,0
579135,28/11/2021 12:44,18096,United Kingdom,218,288.44
543463,08/02/2021 14:06,15311,United Kingdom,518,694.27
542783,01/02/2021 10:02,,United Kingdom,4,0
541999,25/01/2021 10:45,,United Kingdom,404,1569.03
579734,30/11/2021 14:25,,United Kingdom,145,0
577307,18/11/2021 13:06,,United Kingdom,145,0
571633,18/10/2021 11:27,,United Kingdom,100,0
568323,26/09/2021 13:45,15078,United Kingdom,136,304.36
578307,23/11/2021 15:53,17290,United Kingdom,276,353.03
550838,21/04/2021 11:31,14577,United Kingdom,60,121.11
568549,27/09/2021 14:52,13950,United Kingdom,69,144.35
569932,06/10/2021 17:51,18221,United Kingdom,148,171.8
546563,15/03/2021 10:49,15047,United Kingdom,222,343.62
574476,04/11/2021 12:20,17203,United Kingdom,147,215.23
566269,11/09/2021 13:39,17864,United Kingdom,380,272.31
559636,11/07/2021 12:01,13058,United Kingdom,9,47.55
542590,28/01/2021 16:18,17920,United Kingdom,83,159.85
551814,04/05/2021 11:45,18065,United Kingdom,34,95.8
550352,18/04/2021 10:21,16719,United Kingdom,125,225.72
554312,23/05/2021 15:28,,United Kingdom,145,0
558644,01/07/2021 10:16,14156,EIRE,19,679.1
579013,28/11/2021 09:48,18229,United Kingdom,82,317.1
566204,09/09/2021 14:58,14628,United Kingdom,166,340.38
536750,02/12/2020 14:04,17850,United Kingdom,118,434.8
548401,31/03/2021 09:07,14479,United Kingdom,59,141.85
539272,16/12/2020 15:29,15759,United Kingdom,32,97.24
569573,05/10/2021 10:11,17511,United Kingdom,2085,3855.84
573985,02/11/2021 11:09,,United Kingdom,2,0
559511,08/07/2021 15:31,15920,United Kingdom,3,2.37
567511,20/09/2021 14:57,13094,United Kingdom,216,228.96
561646,28/07/2021 15:19,16029,United Kingdom,248,477.6
564353,24/08/2021 15:08,15764,United Kingdom,1165,1564.7
569571,05/10/2021 10:09,16684,United Kingdom,2788,2487.4
553873,19/05/2021 14:42,14859,United Kingdom,209,296.86
571298,17/10/2021 08:14,15769,United Kingdom,1300,2327
573495,31/10/2021 11:58,,United Kingdom,184,0
564559,26/08/2021 09:37,15811,United Kingdom,292,478.96
542547,28/01/2021 14:45,,United Kingdom,145,0
566575,13/09/2021 13:15,17133,United Kingdom,1238,1658.9
554837,26/05/2021 16:30,14584,United Kingdom,79,254.42
566914,15/09/2021 14:08,15466,United Kingdom,246,334.53
562263,03/08/2021 15:45,17514,United Kingdom,135,208.65
546498,14/03/2021 11:44,15493,United Kingdom,155,538.76
554351,24/05/2021 08:53,15132,United Kingdom,118,176.1
538049,09/12/2020 13:21,12748,United Kingdom,8,18.4
544301,17/02/2021 12:59,14606,United Kingdom,76,147.33
559656,11/07/2021 12:57,13675,United Kingdom,126,178.38
562341,04/08/2021 12:13,15005,United Kingdom,195,192.28
575624,10/11/2021 13:18,18217,United Kingdom,223,303.85
542849,01/02/2021 11:35,,United Kingdom,20,76.45
557472,20/06/2021 13:27,12432,Norway,1090,2862.06
575211,09/11/2021 10:39,17377,United Kingdom,137,287.51
557025,16/06/2021 13:09,,United Kingdom,145,0
561936,01/08/2021 12:57,14403,United Kingdom,16,204
554272,23/05/2021 13:08,12901,United Kingdom,3863,2843.6
